username,LABEL,user_id,account_age_years,followers_count,following_count,verified,verified_type,statuses_count,posting_frequency,tweet_text,tweet_created_at,is_retweet,has_media,urls,mentions,hashtags
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@AmericaShaman It's only treason if you lose. Welcome back.,2025-01-21 20:18:46+00:00,False,False,,AmericaShaman,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@AztecaNoticias @AlcCuauhtemocMx @FiscaliaCDMX Siempre se pasan de rosca los de los parquímetros. Tengan para que aprendan.,2025-01-22 12:32:12+00:00,False,False,,"AztecaNoticias,AlcCuauhtemocMx,FiscaliaCDMX",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@jacquescoste94 No mames, imbécil",2025-01-22 20:04:08+00:00,False,False,,,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@realDonaldTrump I bet she feels the same way,2025-01-22 20:07:34+00:00,False,False,,realDonaldTrump,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk Prosecute the bastard,2025-01-23 01:09:10+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk These are barely seconds. Show the full distance,2025-01-23 01:10:15+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@JDVanceNewsX Use twitter's poll function you dummy,2025-01-23 01:16:22+00:00,False,False,,JDVanceNewsX,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Rizosantrax Es Colin Farrel en su papel del pingüino.,2025-01-23 01:19:44+00:00,False,False,,Rizosantrax,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Bohaliciousss Niña boba,2025-01-23 01:25:36+00:00,False,False,,Bohaliciousss,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@nfergus We'll... Tell that to the Germans,2025-01-23 14:33:43+00:00,False,False,,nfergus,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@chavodeltoro 1870,2025-01-24 03:16:44+00:00,False,False,,chavodeltoro,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@lamanoconpelosx Jeremías habló en clase hoy,2025-01-24 03:20:01+00:00,False,False,,lamanoconpelosx,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@MargoMartin47 @realDonaldTrump Deep state destroyed evidence long ago.,2025-01-24 03:22:02+00:00,False,False,,"MargoMartin47,realDonaldTrump",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@AlexanderSoros @wef @ediramaal Fuck off, gaylord",2025-01-24 03:22:57+00:00,False,False,,"AlexanderSoros,wef,ediramaal",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@HuXijin_GT Sorry, no.",2025-01-24 03:23:53+00:00,False,False,,HuXijin_GT,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@TheTweetOfGod Fuck you,2025-01-26 02:14:59+00:00,False,False,,TheTweetOfGod,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@GuacamayanLeaks @realDonaldTrump @Claudiashein @GN_MEXICO_ Por qué no los mandan a Guatemala o de donde vienen?,2025-01-27 03:01:58+00:00,False,False,,"GuacamayanLeaks,realDonaldTrump,Claudiashein,GN_MEXICO_",
