Unnamed: 0,username,LABEL,processed,user_found,error,user_id,verified,account_age_days,followers_count,following_count,tweet_count_total,follower_following_ratio,tweets_fetched,fraction_retweets,fraction_with_urls,fraction_with_media,avg_tweet_length,avg_sentiment,tweets_per_week,domain_diversity,network_clustering_coefficient,mutual_followers_with_misinfo_spreaders,interaction_with_bots,inferred_political_leaning,personality_big_five,cognitive_reflection_score,avg_exclamation_count,liwc_categories,topic_distribution,image_content_descriptors,image_forensic_signals
1437,mohsinksid,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,Mojela14992141,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,MollyMQ,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,MommasOptions,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,Monakin1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,moneymakersites,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,Mongol_Hu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,moody77798,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,morganbarrister,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,morley_lee,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,MorshedTariqul,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,MotleyMarlene,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,Mott_Memo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,mourad38105964,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,MowafiAmer,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,mrfox1987,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,mrjfelty,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,MrLiKu1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,MrOchiwar,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,Mrpb007,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,MrsDGrubb,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,mruss1997,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,ms_deexa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,MSaPachuau,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,Mssylyn,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,mtfanelli,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,muaznotiar,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,Mudbugsmyway,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,mudjay,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,mudpecker,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,mukeshapatel,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,muleplus4T,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,MulerRise,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,mumumoow,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,mupeiravinos,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,muraguli,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,MuslimkhanAfgha,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,muthersbaugh,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,muya_muya33,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,MVerdeck,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,mybangla24,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,MycockJessica,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,mylesamey,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,MyOpenheart4uJ,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,myorgasticfutur,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,myriam5h95bes,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,mystiquememoir,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,MzSlide,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,NabeelM50325656,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,NaeemIqbalFA,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,NakhudaSharif,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,nancydebarros,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,Naoufalrhouda,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,NASH_Education,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,NatalieMik,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,Natasha_Donyea,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,Natasha_kalin,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,NathanB76875974,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,nathrik01,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,NayebiOskoui,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,nd_walton,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,NdanatsanaM,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,NECASafety,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,needsthesleeps,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,NegociosFenix,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,NerissaParker,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,netmesys,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,neupolitics,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,Nevada2856,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,NewsForYouToUse,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,NewsGlobalToday,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,nexus9988,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,NexusBi,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,Ngomwilliamland,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,ngoy_dominique,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,NgoziEmele1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,NiciMack,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,NicksonTwesigye,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,NicolsChristine,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,Nihil7781,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,nimeshkampani,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,NinaHelsinki,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,NineSqVentures,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,ninjabot_esp,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,Niranjankumarro,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,nischtwitt,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,Nisha3sngh,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,Nishant31226692,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,njayro,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,noactingpls,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,NofriHaiku,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,nononsenseRick,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,Nookgardener,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,normanau,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,notrushin_sd,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,notsolittleold1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,ntangble,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,NugeB86,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,nvztdogan,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,NwachukwuChike,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,nymattregan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,OakHollowAngus,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,oasis_deshan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,oatoat_16,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,OAttainments,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,Observersss,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,octavicordoba,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,odadave,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,OdariStrabo,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,odysey1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,oilgaslawprof,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,ojeahebele,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,ollythe_8,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Ompraka15588568,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,OneAcmeMan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,onecurrency1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,OneHottKidd,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Onel4stch4nce,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,ONI78,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,onlyiize,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,OnurBalci14,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,OpeoluwaGreat,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Opinion_Badger,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,OppgenBiz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,orlandomatosp,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,Osei_Barnie,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,owninglibs,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,pablo_theanswer,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Pae5496,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,pai_augusto,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,PamOushal,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,PamRich32150440,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,paradoxofvalue1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,paraguanera67,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,parasympathico,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,parisbydavid,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,parizpearl1971,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,patitixperugia,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,Patrici44107746,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,Patricia_mason7,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,patriciagoddar6,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Patrickbdet007,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,Patrickw82,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,Patti5151,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,pattwagira,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,paul_pwestone,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,paultheother1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,PBlilkemo,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,pcampisi14,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,pdenning88,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,pdp424,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,pe_holdings,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,PecuniaryPoet,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,PedPodJFS,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,Pedro5288,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,pedsdrs,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,peezo_13,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,PelitErhan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,pennyk456,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,perez1k,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,perikoko,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,PerrinFrancis2,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,perrosycafes87,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,PeterMontesano,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,petersidebright,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,PGSEnterprise,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,phelesia,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,PhilipAko1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,PhillipChou,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,PhilYoung101,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,pilygonama,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,PipBarry,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,pistrix,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,pkoshyin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,pkwsj,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,plessner,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Pliskin935,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,pmunozdb,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,pntitblk,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,PoemsPound,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,policy_mag,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,politelyviolent,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,Pooh4003,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,pragnap916,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,pramitofficial,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,premium_jetlag,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,President_Poswa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,PrinceCfiso,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,Private_Deirdre,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,ProfAggarwal,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,ProfessorAsif,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,proftayula,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,ProudSadRose,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,PstonePolitics,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,PTrumpin2,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,pulmo1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,pwb1428,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,pwonacott,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,qadeel1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,qingsimba44,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,qkqkman,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,Quake41,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,quebot111,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,QueenOfHeartsSF,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,R_E_Tidwell,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,R_johnson2,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,ra_salinas,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,RabaniaM,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,Racheal_Vicari,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,RadSalmon,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,RAFIQUEGH11,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,raheelkhan65,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,rainbow_agenda,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,rajab721,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,Raktradinguae,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,Ramus21,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,ranark_randa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,ranasjsu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,Ranchorizzy,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,RangerRickG1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,raosaad8030,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,rashadstubbs80,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,rashdeepsethi94,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,RashedRabaa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,ratbrass,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,rationalstoic17,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,raulalexo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,ravinostatenda,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,RAWbEeRuNnIgGaa,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,rayabelle1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,rbclouston,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,rbkslayd,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,RCJ308,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,RCS07,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,RCubriel,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,rcwissert,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,rdc3810,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,rdj966,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,RealEstateWhip,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,RealtorPalmBch,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,Rebel_Yawn,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,red38red38,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,redlionne,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,ReeseKarnuth,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,reggie_emmanuel,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,reggieballer45,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,Reggypanache,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,ReimenH,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,RemyBlaireNews,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,ResearchBazaar,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,rezasamasazer,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,rfhobson13,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,rfqsfwn,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,RGolanski,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,rgriercpa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,RhiannonHoyle,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,richard_shallow,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,Richard49187531,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,RichardsYnna,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,RichHargrave,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,RigelMatt,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,Rimsha__Naeem,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,riojohn127,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,rishi_ashiya,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,RKFMkd,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,rmetayer,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,rmeyer5413,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,RMGSGeography,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,RmSZ6Be1Og9zbJ3,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,robbachevsky,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,RobertBagnetto,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,RobertHerguth,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,roberto84223929,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,RobertoTownsend,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Robinst06252105,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,robjsewell,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,Robson200171,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,rogerjsmith58,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,RomanSkyWalker,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,RonFornaroIII,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,RonKuchler,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,RosaPastor70,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,ross_north01,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,RossBrunfelt,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,Rosy_Clark1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,RosyeCloud,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,RoyaZiba,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,RScottNeill1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,rsnvas,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,rsradiofreq,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,RubyReeses,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,RussoMarvin,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,Rusty41057209,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,ruvimborudorwa1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,rxwa12,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,RyanRecharged,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,ryry_devine,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,SabounT,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,saburmollah,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,sadafzaman401,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,sadeqrahone,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,sagarkhanna2211,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,Sage2991,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,sahan32,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,SaigalGaurav,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Saintbecks,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,Salaheddin_f_g,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
